14,14,14,18,-1,-1,-1,-1,-1,-1,-1,23,14,14,14
14,14,14,0,-1,-1,-1,-1,-1,-1,-1,5,14,14,14
14,14,14,0,-1,-1,-1,-1,-1,-1,-1,17,14,14,14
14,14,14,6,-1,-1,-1,-1,-1,-1,-1,23,14,14,14
14,14,14,6,-1,-1,-1,-1,-1,-1,-1,11,14,14,14
14,14,14,12,-1,-1,-1,-1,-1,-1,-1,23,14,14,14
14,14,14,18,-1,-1,-1,-1,-1,-1,-1,23,14,14,14
14,14,14,0,-1,-1,-1,-1,-1,-1,-1,23,14,14,14
14,14,14,0,-1,-1,-1,-1,-1,-1,-1,23,14,14,14
14,14,14,12,-1,-1,-1,-1,-1,-1,-1,5,14,14,14
14,14,14,12,-1,-1,-1,-1,-1,-1,-1,17,14,14,14
14,14,14,6,-1,-1,-1,-1,-1,-1,-1,5,14,14,14
14,14,14,18,-1,-1,-1,-1,-1,-1,-1,17,14,14,14
14,14,14,0,-1,-1,-1,-1,-1,-1,-1,5,14,14,14
14,14,14,18,-1,-1,-1,-1,-1,-1,-1,11,14,14,14
