6,1,4,4,-1,-1,-1,-1,-1,-1,-1,2,23,15,15
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,15,15
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,17
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,28,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
15,15,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
14,15,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,27,29
